snr_db,window,stat,cond,alpha,n_seeds,tpr_mean,tpr_lo,tpr_hi,realised_fpr_mean
10.0,8,conf_a,CDLB,0.1,5,0.9933333333333334,0.9887059248246705,0.9979607418419963,0.10333333333333332
10.0,8,conf_a,CDLD,0.01,5,0.13166666666666665,-0.020123618360097073,0.2834569516934304,0.026666666666666665
10.0,8,conf_a,CDLD,0.05,5,0.31000000000000005,0.0608708804589955,0.5591291195410046,0.04333333333333333
10.0,8,conf_a,CDLD,0.1,5,0.52,0.226004746260833,0.813995253739167,0.10333333333333332
10.0,8,conf_a,CDLE,0.01,5,0.5933333333333334,0.3420646252167466,0.8446020414499202,0.026666666666666665
10.0,8,conf_a,CDLE,0.05,5,0.8166666666666667,0.6605987821960684,0.9727345511372649,0.04333333333333333
10.0,8,conf_a,CDLE,0.1,5,0.9199999999999999,0.831110385265031,1.0088896147349689,0.10166666666666666
10.0,8,conf_a,S2,0.01,5,1.0,1.0,1.0,0.026666666666666665
10.0,8,conf_a,S2,0.05,5,1.0,1.0,1.0,0.04333333333333333
10.0,8,conf_a,S2,0.1,5,1.0,1.0,1.0,0.10166666666666666
10.0,8,conf_a,V30,0.01,5,0.08000000000000002,-0.01805302834800633,0.17805302834800635,0.025
10.0,8,conf_a,V30,0.05,5,0.22999999999999998,0.04670555105244689,0.4132944489475531,0.041666666666666664
10.0,8,conf_a,V30,0.1,5,0.4116666666666666,0.24170780422149463,0.5816255291118386,0.10166666666666666
10.0,8,conf_a,V90,0.01,5,0.9733333333333333,0.9364589553232032,1.0102077113434633,0.023333333333333334
10.0,8,conf_a,V90,0.05,5,0.9949999999999999,0.9811177744740109,1.0088822255259888,0.048333333333333325
10.0,8,conf_a,V90,0.1,5,1.0,1.0,1.0,0.10833333333333332
10.0,8,conf_a,V150,0.01,5,1.0,1.0,1.0,0.026666666666666665
10.0,8,conf_a,V150,0.05,5,1.0,1.0,1.0,0.04666666666666666
10.0,8,conf_a,V150,0.1,5,1.0,1.0,1.0,0.09833333333333333
10.0,8,conf_a,V250,0.01,5,1.0,1.0,1.0,0.023333333333333334
10.0,8,conf_a,V250,0.05,5,1.0,1.0,1.0,0.049999999999999996
10.0,8,conf_a,V250,0.1,5,1.0,1.0,1.0,0.10166666666666666
10.0,8,conf_a,V400,0.01,5,1.0,1.0,1.0,0.025
10.0,8,conf_a,V400,0.05,5,1.0,1.0,1.0,0.045
10.0,8,conf_a,V400,0.1,5,1.0,1.0,1.0,0.10166666666666666
10.0,8,conf_d,DS200,0.01,5,1.0,1.0,1.0,0.026666666666666665
10.0,8,conf_d,DS200,0.05,5,1.0,1.0,1.0,0.08666666666666667
10.0,8,conf_d,DS200,0.1,5,1.0,1.0,1.0,0.13166666666666665
10.0,8,conf_d,DS300,0.01,5,1.0,1.0,1.0,0.025
10.0,8,conf_d,DS300,0.05,5,1.0,1.0,1.0,0.08833333333333333
10.0,8,conf_d,DS300,0.1,5,1.0,1.0,1.0,0.13333333333333333
10.0,8,conf_d,DS600,0.01,5,1.0,1.0,1.0,0.026666666666666665
10.0,8,conf_d,DS600,0.05,5,1.0,1.0,1.0,0.08833333333333333
10.0,8,conf_d,DS600,0.1,5,1.0,1.0,1.0,0.13999999999999999
10.0,8,conf_d,DS1000,0.01,5,1.0,1.0,1.0,0.026666666666666665
10.0,8,conf_d,DS1000,0.05,5,1.0,1.0,1.0,0.09
10.0,8,conf_d,DS1000,0.1,5,1.0,1.0,1.0,0.13499999999999998
10.0,8,conf_d,CDLA,0.01,5,0.0,0.0,0.0,0.026666666666666665
10.0,8,conf_d,CDLA,0.05,5,0.0,0.0,0.0,0.08666666666666667
10.0,8,conf_d,CDLA,0.1,5,0.0016666666666666666,-0.0029607418419963214,0.006294075175329655,0.13666666666666666
10.0,8,conf_d,CDLB,0.01,5,0.9566666666666667,0.901234252736569,1.0120990805967645,0.028333333333333332
10.0,8,conf_d,CDLB,0.05,5,0.9916666666666666,0.9813194666816352,1.002013866651698,0.08833333333333333
10.0,8,conf_d,CDLB,0.1,5,1.0,1.0,1.0,0.13833333333333334
10.0,8,conf_d,CDLD,0.01,5,0.5650000000000001,0.1650971184826131,0.964902881517387,0.023333333333333334
10.0,8,conf_d,CDLD,0.05,5,0.7433333333333334,0.4067390609570901,1.0799276057095768,0.08833333333333333
10.0,8,conf_d,CDLD,0.1,5,0.8666666666666668,0.6846323911562366,1.048700942177097,0.14166666666666666
10.0,8,conf_d,CDLE,0.01,5,0.865,0.643270344279609,1.086729655720391,0.026666666666666665
10.0,8,conf_d,CDLE,0.05,5,0.9533333333333334,0.8647453469358196,1.0419213197308472,0.09166666666666667
