snr_db,window,stat,cond,n_seeds,auc_mean,ci_lo,ci_hi,seed0,seed1,seed2,seed3,seed4
10.0,1,ct,V400,5,0.8860833333333333,0.8769010973747032,0.8952655692919634,0.8919873046875,0.8958658854166667,0.8825374348958334,0.8790321180555556,0.8809939236111111
10.0,1,ymag,DS200,5,0.47100716145833327,0.45443297544711814,0.4875813474695484,0.4527766927083333,0.47587293836805555,0.4868630642361111,0.4769091796875,0.46261393229166664
10.0,1,ymag,DS300,5,0.4677766927083333,0.44858045951566605,0.4869729259010005,0.45494086371527775,0.47671983506944443,0.48587348090277777,0.4725689019097222,0.4487803819444444
10.0,1,ymag,DS600,5,0.44259396701388887,0.41774651729098944,0.4674414167367883,0.4211783854166667,0.45395941840277776,0.4661675347222222,0.44937608506944443,0.42228841145833335
10.0,1,ymag,DS1000,5,0.4388334418402778,0.41358661160032884,0.46408027208022673,0.44448676215277777,0.4264637586805556,0.46302788628472225,0.44920789930555555,0.41098090277777777
10.0,1,ymag,CDLA,5,0.5259092881944445,0.49831445699029653,0.5535041193985925,0.5214388020833334,0.5312950303819445,0.5362825520833333,0.5498904079861111,0.4906396484375
10.0,1,ymag,CDLB,5,0.4844270833333334,0.4585217501541304,0.5103324165125364,0.4677376302083333,0.5028038194444444,0.49839789496527775,0.4966867404513889,0.45650933159722223
10.0,1,ymag,CDLD,5,0.8396418185763889,0.7866811056161038,0.8926025315366739,0.87919921875,0.8187494574652778,0.8537288411458334,0.8709157986111111,0.7756157769097223
10.0,1,ymag,CDLE,5,0.8318535156249999,0.7807970348049939,0.8829099964450059,0.8696929253472222,0.8089236111111111,0.8474348958333333,0.8618739149305555,0.7713422309027778
10.0,1,ymag,S2,5,0.5173085937499999,0.4944664443309589,0.540150743169041,0.5263226996527778,0.5205013020833333,0.5229437934027777,0.5315321180555556,0.4852430555555556
10.0,1,ymag,V30,5,0.49555013020833333,0.4729354032003015,0.5181648572163652,0.49958604600694445,0.5090972222222222,0.5152788628472222,0.4814643012152778,0.47232421875
10.0,1,ymag,V90,5,0.49622536892361113,0.4837042413556942,0.508746496491528,0.48815755208333333,0.49968912760416667,0.5113899739583333,0.4956325954861111,0.48625759548611114
10.0,1,ymag,V150,5,0.4920162760416667,0.47767103205560624,0.5063615200277272,0.4724587673611111,0.4996647135416667,0.5004768880208333,0.4965142144097222,0.490966796875
10.0,1,ymag,V250,5,0.4821426866319444,0.46086813660135295,0.5034172366625358,0.4619731987847222,0.49657497829861114,0.5021950954861111,0.46975911458333336,0.4802110460069444
10.0,1,ymag,V400,5,0.4800166015625,0.4644447372468576,0.49558846587814237,0.45974283854166664,0.4895203993055556,0.4908794487847222,0.48217990451388887,0.4777604166666667
10.0,8,resid,DS200,5,0.9984166666666667,0.9969339189661521,0.9998994143671813,0.9969444444444444,0.99875,0.9999305555555555,0.9975,0.9989583333333333
10.0,8,resid,DS300,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,resid,DS600,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,resid,DS1000,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,resid,CDLA,5,0.13427777777777777,0.06163004320725536,0.2069255123483002,0.042291666666666665,0.168125,0.113125,0.18965277777777778,0.15819444444444444
10.0,8,resid,CDLB,5,0.9748888888888889,0.9655047096037823,0.9842730681739955,0.9701388888888889,0.9748611111111111,0.9834027777777777,0.9809722222222222,0.9650694444444444
10.0,8,resid,CDLD,5,0.5769583333333334,0.23354122986000048,0.9203754368066662,0.36680555555555555,0.9996527777777777,0.40784722222222225,0.7189583333333334,0.39152777777777775
10.0,8,resid,CDLE,5,0.7460555555555556,0.5158984721140223,0.9762126389970889,0.6122916666666667,1.0,0.6034027777777777,0.8885416666666667,0.6260416666666667
10.0,8,resid,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,resid,V30,5,0.5074722222222222,0.4705187080928139,0.5444257363516305,0.515625,0.5117361111111111,0.4709027777777778,0.5497916666666667,0.48930555555555555
10.0,8,resid,V90,5,0.7248611111111111,0.6937231944996939,0.7559990277225282,0.7025694444444445,0.7092361111111111,0.7665277777777778,0.7269444444444444,0.7190277777777778
10.0,8,resid,V150,5,0.879875,0.8545440619805791,0.9052059380194208,0.8634722222222222,0.8542361111111111,0.888125,0.8897222222222222,0.9038194444444444
10.0,8,resid,V250,5,0.9860972222222222,0.9834024492007974,0.9887919952436469,0.9877083333333333,0.9883333333333333,0.983125,0.9846527777777778,0.9866666666666667
10.0,8,resid,V400,5,0.9995416666666668,0.9992213488171541,0.9998619845161795,0.9996527777777777,0.9995833333333334,0.9994444444444445,0.9991666666666666,0.9998611111111111
10.0,8,tdisp,DS200,5,0.7750138888888888,0.7387593232269648,0.8112684545508128,0.7813888888888889,0.7449305555555555,0.821875,0.7629166666666667,0.7639583333333333
10.0,8,tdisp,DS300,5,0.903125,0.8839028344199288,0.9223471655800711,0.9113194444444445,0.9004861111111111,0.920625,0.9040972222222222,0.8790972222222222
10.0,8,tdisp,DS600,5,0.8980416666666666,0.859382952579371,0.9367003807539622,0.8972916666666667,0.8798611111111111,0.9436111111111111,0.8611111111111112,0.9083333333333333
10.0,8,tdisp,DS1000,5,0.8989305555555556,0.8535905523192069,0.9442705587919042,0.8965972222222223,0.9091666666666667,0.9534027777777778,0.8552777777777778,0.8802083333333334
10.0,8,tdisp,CDLA,5,0.4650972222222222,0.4061765276227994,0.5240179168216451,0.3933333333333333,0.44472222222222224,0.4825,0.515625,0.48930555555555555
10.0,8,tdisp,CDLB,5,0.7368611111111112,0.7099999197863376,0.7637223024358848,0.7020833333333333,0.7442361111111111,0.7613194444444444,0.74,0.7366666666666667
10.0,8,tdisp,CDLD,5,0.6470555555555556,0.5282148649383889,0.7658962461727223,0.4940277777777778,0.7019444444444445,0.6888194444444444,0.7338888888888889,0.6165972222222222
10.0,8,tdisp,CDLE,5,0.6794444444444444,0.5882621397929957,0.7706267490958931,0.5913888888888889,0.7679861111111111,0.6765277777777777,0.7352777777777778,0.6260416666666667
10.0,8,tdisp,S2,5,0.8579166666666668,0.8162905257063939,0.8995428076269396,0.8452777777777778,0.8349305555555555,0.9139583333333333,0.8325694444444445,0.8628472222222222
10.0,8,tdisp,V30,5,0.8291527777777778,0.8065709867210555,0.8517345688345002,0.8095833333333333,0.8352083333333333,0.8563194444444444,0.8163194444444445,0.8283333333333334
10.0,8,tdisp,V90,5,0.9989999999999999,0.9970588464074106,1.0009411535925892,0.9992361111111111,0.9999305555555555,0.99625,0.9996527777777777,0.9999305555555555
10.0,8,tdisp,V150,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,tdisp,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,tdisp,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,comb,DS200,5,0.9914722222222222,0.9862062502023448,0.9967381942420996,0.9865277777777778,0.9927777777777778,0.9972222222222222,0.988125,0.9927083333333333
10.0,8,comb,DS300,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,comb,DS600,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,comb,DS1000,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,comb,CDLA,5,0.27245833333333336,0.1951273955062417,0.349789271160425,0.17791666666666667,0.28375,0.25125,0.34118055555555554,0.30819444444444444
10.0,8,comb,CDLB,5,0.9519305555555556,0.930508703364346,0.9733524077467652,0.9370138888888889,0.9527083333333334,0.9751388888888889,0.9613194444444444,0.9334722222222223
10.0,8,comb,CDLD,5,0.6211527777777779,0.3165950428964618,0.925710512659094,0.3909722222222222,0.9966666666666667,0.5252777777777777,0.7310416666666667,0.4618055555555556
10.0,8,comb,CDLE,5,0.7322361111111111,0.5074889273127837,0.9569832949094385,0.5979861111111111,0.9993055555555556,0.6347916666666666,0.8402083333333333,0.5888888888888889
10.0,8,comb,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,comb,V30,5,0.7610277777777777,0.7503505625503304,0.7717049930052251,0.7609722222222223,0.7606944444444445,0.7477777777777778,0.7715277777777778,0.7641666666666667
10.0,8,comb,V90,5,0.9972916666666667,0.9926904417460286,1.0018928915873049,0.9984027777777778,0.9988194444444445,0.9906944444444444,0.9993055555555556,0.9992361111111111
10.0,8,comb,V150,5,0.999986111111111,0.9999475493735388,1.0000246728486832,0.9999305555555555,1.0,1.0,1.0,1.0
10.0,8,comb,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,comb,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_a,DS200,5,0.999611111111111,0.9988530026497595,1.0003692195724625,0.9985416666666667,0.9997222222222222,1.0,0.9997916666666666,1.0
10.0,8,conf_a,DS300,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_a,DS600,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_a,DS1000,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_a,CDLA,5,0.07458333333333333,0.05589480981949547,0.09327185684717121,0.0804861111111111,0.08409722222222223,0.08381944444444445,0.07625,0.04826388888888889
10.0,8,conf_a,CDLB,5,0.9944027777777776,0.9895676986620332,0.9992378568935221,0.9946527777777778,0.9883333333333333,0.9983333333333333,0.9971527777777778,0.9935416666666667
10.0,8,conf_a,CDLD,5,0.8293194444444444,0.7309930929677925,0.9276457959210963,0.7548611111111111,0.8925,0.92625,0.8217361111111111,0.75125
10.0,8,conf_a,CDLE,5,0.9686944444444444,0.9481113245732887,0.9892775643156001,0.9479861111111111,0.9689583333333334,0.9934027777777777,0.9715972222222222,0.9615277777777778
10.0,8,conf_a,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_a,V30,5,0.7827361111111111,0.7379479933888994,0.8275242288333228,0.82375,0.8138194444444444,0.7561805555555555,0.7397916666666666,0.7801388888888889
10.0,8,conf_a,V90,5,0.9990694444444443,0.9984369849234995,0.9997019039653892,0.9992361111111111,0.9991666666666666,0.9988888888888889,0.9983333333333333,0.9997222222222222
10.0,8,conf_a,V150,5,0.9999305555555555,0.9997377468676946,1.0001233642434166,0.9996527777777777,1.0,1.0,1.0,1.0
10.0,8,conf_a,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_a,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_d,DS200,5,0.9998750000000001,0.9995279443618503,1.0002220556381498,0.999375,1.0,1.0,1.0,1.0
10.0,8,conf_d,DS300,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_d,DS600,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_d,DS1000,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_d,CDLA,5,0.10065277777777777,0.06944065393044496,0.13186490162511058,0.11611111111111111,0.0725,0.08493055555555555,0.13541666666666666,0.09430555555555556
10.0,8,conf_d,CDLB,5,0.9969444444444443,0.9946984094272284,0.9991904794616602,0.9958333333333333,0.995,0.9991666666666666,0.9985416666666667,0.9961805555555555
10.0,8,conf_d,CDLD,5,0.9448194444444443,0.8928446948502077,0.996794194038681,0.9328472222222223,0.8947222222222222,0.9204861111111111,0.9919444444444444,0.9840972222222222
10.0,8,conf_d,CDLE,5,0.990638888888889,0.9800731487159087,1.0012046290618692,0.9873611111111111,0.9786805555555556,0.9895138888888889,0.9994444444444445,0.9981944444444445
10.0,8,conf_d,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_d,V30,5,0.7883888888888888,0.7510037168668752,0.8257740609109024,0.8229166666666666,0.8178472222222222,0.7668055555555555,0.7571527777777778,0.7772222222222223
10.0,8,conf_d,V90,5,0.9994166666666666,0.9987092926079513,1.000124040725382,0.9993055555555556,0.9999305555555555,0.9986111111111111,0.9992361111111111,1.0
10.0,8,conf_d,V150,5,0.9999444444444444,0.9997901974941557,1.0000986913947332,0.9997222222222222,1.0,1.0,1.0,1.0
10.0,8,conf_d,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,conf_d,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,crcfail_a,DS200,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_a,DS300,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_a,DS600,5,0.51,0.4975403212754566,0.5224596787245434,0.5041666666666667,0.5,0.5208333333333334,0.5208333333333334,0.5041666666666667
10.0,8,crcfail_a,DS1000,5,0.5266666666666666,0.4864920720325167,0.5668412613008165,0.5,0.5291666666666667,0.525,0.5791666666666667,0.5
10.0,8,crcfail_a,CDLA,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_a,CDLB,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_a,CDLD,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_a,CDLE,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_a,S2,5,0.6566666666666666,0.503341202297727,0.8099921310356062,0.5083333333333333,0.7291666666666666,0.6625,0.8166666666666667,0.5666666666666667
10.0,8,crcfail_a,V30,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_a,V90,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_a,V150,5,0.6508333333333333,0.5951840562732312,0.7064826103934353,0.6791666666666667,0.5958333333333333,0.6083333333333333,0.6833333333333333,0.6875
10.0,8,crcfail_a,V250,5,0.975,0.9559909798276045,0.9940090201723955,0.9916666666666667,0.9791666666666666,0.95,0.9791666666666666,0.975
10.0,8,crcfail_a,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,crcfail_d,DS200,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_d,DS300,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_d,DS600,5,0.525,0.4946119806099795,0.5553880193900205,0.5166666666666667,0.5041666666666667,0.5666666666666667,0.525,0.5125
10.0,8,crcfail_d,DS1000,5,0.575,0.5249736689480509,0.625026331051949,0.5458333333333333,0.525,0.6166666666666667,0.6125,0.575
10.0,8,crcfail_d,CDLA,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_d,CDLB,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_d,CDLD,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_d,CDLE,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_d,S2,5,0.8133333333333332,0.6965886679280194,0.930077998738647,0.7166666666666667,0.7333333333333333,0.95,0.8416666666666667,0.825
10.0,8,crcfail_d,V30,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_d,V90,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
10.0,8,crcfail_d,V150,5,0.6516666666666666,0.6147922886565366,0.6885410446767967,0.6833333333333333,0.6291666666666667,0.6125,0.6708333333333333,0.6625
10.0,8,crcfail_d,V250,5,0.975,0.9559909798276045,0.9940090201723955,0.9916666666666667,0.9791666666666666,0.95,0.9791666666666666,0.975
10.0,8,crcfail_d,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,cf,DS200,5,0.46312500000000006,0.40620651681605824,0.5200434831839419,0.401875,0.4438888888888889,0.5034722222222222,0.5136111111111111,0.4527777777777778
10.0,8,cf,DS300,5,0.44779166666666664,0.3841411003030211,0.5114422330303122,0.3746527777777778,0.4477777777777778,0.5115972222222223,0.4753472222222222,0.4295833333333333
10.0,8,cf,DS600,5,0.48194444444444445,0.4252624612569729,0.5386264276319159,0.4388888888888889,0.4952083333333333,0.5484722222222222,0.4390277777777778,0.488125
10.0,8,cf,DS1000,5,0.49626388888888895,0.43926469030256116,0.5532630874752168,0.42430555555555555,0.5460416666666666,0.5159722222222223,0.48368055555555556,0.5113194444444444
10.0,8,cf,CDLA,5,0.749125,0.705055808466621,0.7931941915333791,0.7171527777777778,0.7620138888888889,0.7861805555555555,0.7741666666666667,0.7061111111111111
10.0,8,cf,CDLB,5,0.4298472222222222,0.3848339538283558,0.47486049061608865,0.3707638888888889,0.4479861111111111,0.46618055555555554,0.43944444444444447,0.42486111111111113
10.0,8,cf,CDLD,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,cf,CDLE,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,cf,S2,5,0.6799027777777777,0.6120446482599421,0.7477609072956134,0.6219444444444444,0.7458333333333333,0.6966666666666667,0.7102777777777778,0.6247916666666666
10.0,8,cf,V30,5,0.49897222222222226,0.45300445551982405,0.5449399889246205,0.4676388888888889,0.49604166666666666,0.5554166666666667,0.5109027777777778,0.4648611111111111
10.0,8,cf,V90,5,0.5074305555555555,0.4431522335907597,0.5717088775203513,0.4675,0.4398611111111111,0.5633333333333334,0.5404166666666667,0.5260416666666666
10.0,8,cf,V150,5,0.4719722222222222,0.40625433200472083,0.5376901124397235,0.3811805555555556,0.496875,0.5183333333333333,0.48270833333333335,0.4807638888888889
10.0,8,cf,V250,5,0.453125,0.4234813931612325,0.4827686068387675,0.43,0.4777777777777778,0.478125,0.4309027777777778,0.44881944444444444
10.0,8,cf,V400,5,0.43149999999999994,0.37827081138801133,0.48472918861198855,0.3823611111111111,0.39034722222222223,0.4792361111111111,0.4473611111111111,0.45819444444444446
10.0,8,ct,DS200,5,0.4844722222222222,0.45416746802252483,0.5147769764219196,0.49277777777777776,0.4585416666666667,0.5094444444444445,0.4585416666666667,0.5030555555555556
10.0,8,ct,DS300,5,0.5151527777777778,0.48324772264967397,0.5470578329058816,0.5015972222222222,0.49777777777777776,0.5033333333333333,0.56,0.5130555555555556
10.0,8,ct,DS600,5,0.479375,0.436875267711641,0.521874732288359,0.4879861111111111,0.43590277777777775,0.5293055555555556,0.4642361111111111,0.47944444444444445
10.0,8,ct,DS1000,5,0.4851805555555555,0.4518665506753768,0.5184945604357343,0.5170833333333333,0.4571527777777778,0.5038888888888889,0.4585416666666667,0.4892361111111111
10.0,8,ct,CDLA,5,0.4730277777777777,0.4278071481029626,0.5182484074525928,0.4492361111111111,0.4276388888888889,0.47506944444444443,0.4920833333333333,0.5211111111111111
10.0,8,ct,CDLB,5,0.48573611111111115,0.433872380345488,0.5375998418767343,0.525625,0.4276388888888889,0.46069444444444446,0.49236111111111114,0.5223611111111112
10.0,8,ct,CDLD,5,0.49652777777777785,0.4375633313888312,0.5554922241667245,0.4701388888888889,0.45034722222222223,0.5635416666666667,0.5283333333333333,0.4702777777777778
10.0,8,ct,CDLE,5,0.4916944444444445,0.4476403974898168,0.5357484913990721,0.5372222222222223,0.4728472222222222,0.5211805555555555,0.47256944444444443,0.4546527777777778
10.0,8,ct,S2,5,0.5016111111111112,0.4862948423361069,0.5169273798861155,0.4891666666666667,0.5195138888888889,0.5010416666666667,0.4913888888888889,0.5069444444444444
10.0,8,ct,V30,5,0.5002916666666667,0.4453056373814722,0.5552776959518612,0.5353472222222222,0.475,0.5554861111111111,0.44756944444444446,0.4880555555555556
10.0,8,ct,V90,5,0.7283888888888888,0.6713748219566582,0.7854029558211193,0.7767361111111111,0.6584722222222222,0.755625,0.7405555555555555,0.7105555555555556
10.0,8,ct,V150,5,0.9419861111111112,0.9302231060478552,0.9537491161743672,0.9374305555555555,0.9385416666666667,0.9586805555555555,0.9354166666666667,0.9398611111111111
10.0,8,ct,V250,5,0.9970277777777777,0.9922745841103278,1.0017809714452277,0.9925694444444444,1.0,0.9994444444444445,0.993125,1.0
10.0,8,ct,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,8,ymag,DS200,5,0.42333333333333334,0.38082739101603125,0.46583927565063543,0.37875,0.4373611111111111,0.47173611111111113,0.4151388888888889,0.41368055555555555
10.0,8,ymag,DS300,5,0.40975,0.3696749287439931,0.4498250712560069,0.38340277777777776,0.4342361111111111,0.4520138888888889,0.40118055555555554,0.3779166666666667
10.0,8,ymag,DS600,5,0.3499583333333333,0.29293174217660134,0.4069849244900653,0.29909722222222224,0.38430555555555557,0.40375,0.3545833333333333,0.3080555555555556
10.0,8,ymag,DS1000,5,0.34215277777777775,0.2860524733216569,0.3982530822338986,0.36833333333333335,0.3169444444444444,0.38680555555555557,0.3629861111111111,0.27569444444444446
10.0,8,ymag,CDLA,5,0.552125,0.49223170045364095,0.612018299546359,0.5357638888888889,0.5729166666666666,0.5802777777777778,0.5961805555555556,0.4754861111111111
10.0,8,ymag,CDLB,5,0.46575000000000005,0.4045761634162016,0.5269238365837985,0.43590277777777775,0.5111111111111111,0.508125,0.4773611111111111,0.39625
10.0,8,ymag,CDLD,5,0.9957499999999999,0.988243474661043,1.0032565253389567,0.9998611111111111,0.9986805555555556,0.9945138888888889,1.0,0.9856944444444444
10.0,8,ymag,CDLE,5,0.9949166666666667,0.9865137906356648,1.0033195426976687,0.9995833333333334,0.9978472222222222,0.9934027777777777,1.0,0.98375
10.0,8,ymag,S2,5,0.5375416666666667,0.47359851482200244,0.601484818511331,0.5784027777777778,0.5422222222222223,0.5455555555555556,0.5716666666666667,0.4498611111111111
10.0,8,ymag,V30,5,0.4880833333333333,0.42775696112096273,0.5484097055457039,0.5057638888888889,0.5328472222222222,0.5295833333333333,0.4353472222222222,0.436875
10.0,8,ymag,V90,5,0.49702777777777785,0.46114875925304394,0.5329067963025118,0.47291666666666665,0.4934027777777778,0.5463194444444445,0.49270833333333336,0.47979166666666667
10.0,8,ymag,V150,5,0.4729027777777778,0.4416605468046664,0.5041450087508892,0.4307638888888889,0.4904861111111111,0.49354166666666666,0.4722222222222222,0.4775
10.0,8,ymag,V250,5,0.44675000000000004,0.39073463279269094,0.5027653672073091,0.39131944444444444,0.48965277777777777,0.4864583333333333,0.40784722222222225,0.4584722222222222
10.0,8,ymag,V400,5,0.4445555555555556,0.4126658728789889,0.47644523823212226,0.40729166666666666,0.4670138888888889,0.4698611111111111,0.43430555555555556,0.44430555555555556
10.0,32,resid,DS200,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,resid,DS300,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,resid,DS600,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,resid,DS1000,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,resid,CDLA,5,0.018666666666666668,-0.0026484536819253723,0.03998178701525871,0.0,0.03222222222222222,0.0,0.03333333333333333,0.027777777777777776
10.0,32,resid,CDLB,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,resid,CDLD,5,0.5406666666666666,0.09563857928380737,0.9856947540495259,0.28555555555555556,1.0,0.27555555555555555,0.8588888888888889,0.2833333333333333
10.0,32,resid,CDLE,5,0.8228888888888889,0.6200847077059863,1.0256930700717914,0.6722222222222223,1.0,0.7044444444444444,1.0,0.7377777777777778
10.0,32,resid,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,resid,V30,5,0.5128888888888888,0.4466337636741083,0.5791440141036694,0.5133333333333333,0.54,0.43666666666666665,0.58,0.49444444444444446
10.0,32,resid,V90,5,0.8700000000000001,0.8211059064329674,0.9188940935670328,0.8366666666666667,0.8455555555555555,0.93,0.89,0.8477777777777777
10.0,32,resid,V150,5,0.9951111111111113,0.989803581359778,1.0004186408624445,0.9944444444444445,0.9922222222222222,1.0,0.9988888888888889,0.99
10.0,32,resid,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,resid,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,tdisp,DS200,5,0.9359999999999999,0.8937397134263031,0.9782602865736968,0.9677777777777777,0.8866666666666667,0.96,0.95,0.9155555555555556
10.0,32,tdisp,DS300,5,0.9975555555555555,0.994728162253898,1.000382948857213,1.0,1.0,0.9966666666666667,0.9955555555555555,0.9955555555555555
10.0,32,tdisp,DS600,5,0.9966666666666667,0.9919881250200087,1.0013452083133247,0.9988888888888889,0.9988888888888889,1.0,0.9944444444444445,0.9911111111111112
10.0,32,tdisp,DS1000,5,0.9957777777777779,0.9883226858112741,1.0032328697442816,1.0,0.9977777777777778,1.0,0.9855555555555555,0.9955555555555555
10.0,32,tdisp,CDLA,5,0.44000000000000006,0.32389804284477774,0.5561019571552224,0.2877777777777778,0.41888888888888887,0.4766666666666667,0.5266666666666666,0.49
10.0,32,tdisp,CDLB,5,0.8995555555555554,0.8625671497409446,0.9365439613701663,0.8766666666666667,0.8922222222222222,0.95,0.9,0.8788888888888889
10.0,32,tdisp,CDLD,5,0.7662222222222222,0.5824349258489648,0.9500095185954797,0.54,0.8444444444444444,0.8533333333333334,0.8988888888888888,0.6944444444444444
10.0,32,tdisp,CDLE,5,0.8202222222222222,0.6827315054960201,0.9577129389484242,0.6811111111111111,0.9466666666666667,0.86,0.8833333333333333,0.73
10.0,32,tdisp,S2,5,0.9797777777777779,0.9557152535327303,1.0038403020228255,0.9933333333333333,0.9511111111111111,1.0,0.9711111111111111,0.9833333333333333
10.0,32,tdisp,V30,5,0.9804444444444446,0.9643968301359961,0.996492058752893,0.9866666666666667,0.9666666666666667,0.9966666666666667,0.9844444444444445,0.9677777777777777
10.0,32,tdisp,V90,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,tdisp,V150,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,tdisp,V250,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,tdisp,V400,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,comb,DS200,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,comb,DS300,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,comb,DS600,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,comb,DS1000,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,comb,CDLA,5,0.13066666666666665,0.027270113913658633,0.23406321941967467,0.03777777777777778,0.15333333333333332,0.04888888888888889,0.22,0.19333333333333333
10.0,32,comb,CDLB,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,comb,CDLD,5,0.6297777777777778,0.2751152322197977,0.9844403233357578,0.32222222222222224,1.0,0.5244444444444445,0.8544444444444445,0.4477777777777778
10.0,32,comb,CDLE,5,0.8104444444444443,0.606085920419192,1.0148029684696966,0.6644444444444444,1.0,0.7655555555555555,0.9677777777777777,0.6544444444444445
10.0,32,comb,S2,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,32,comb,V30,5,0.9233333333333335,0.8932808968477222,0.9533857698189447,0.95,0.9088888888888889,0.9166666666666666,0.9466666666666667,0.8944444444444445
10.0,32,comb,V90,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
