seed,cond,cdl,ds_ns,speed_kmh,snr_db,stream,batch,slot,resid,tdisp,conf_a,conf_d,cf,ct,ymag,crc_a,crc_d,err_AINR,err_DiscNRX,err_LS-LIN,err_LS-LMMSE,err_PCSI
4,CDLB,B,100.0,3.0,10.0,test,9,11,0.2172146737575531,0.0022550509311258793,0.991141140460968,0.9930693507194519,0.7302465438842773,0.9062620997428894,0.846736490726471,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,12,0.2412595897912979,0.0023218009155243635,0.9868446588516235,0.9865069389343262,0.7415667176246643,0.9188788533210754,0.8734917640686035,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,13,0.22965197265148163,0.003221106482669711,0.993516743183136,0.9926780462265015,0.7857906818389893,0.9085443615913391,0.8921074867248535,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,14,0.3315367102622986,0.004771936219185591,0.9892129898071289,0.9884975552558899,0.889549195766449,0.906507134437561,0.9564881920814514,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,15,0.3746023178100586,0.0032565733417868614,0.9931646585464478,0.9905118346214294,0.8879370093345642,0.9091248512268066,0.9723877906799316,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,16,0.3523581624031067,0.002643834799528122,0.9830190539360046,0.9811134934425354,0.6628886461257935,0.9093944430351257,0.8595649600028992,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,17,0.25349655747413635,0.0033112983219325542,0.9957337975502014,0.9955283999443054,0.6637260913848877,0.9058042168617249,0.8553826212882996,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,18,0.27018460631370544,0.006051488220691681,0.9945287704467773,0.9920287728309631,0.7320199012756348,0.9154459238052368,0.8665980696678162,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,19,0.37095561623573303,0.005704600363969803,0.9891811013221741,0.9857543110847473,0.8405737280845642,0.9042286276817322,0.9364370703697205,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,20,0.4884319007396698,0.004597529303282499,0.9835946559906006,0.9746088981628418,0.8695000410079956,0.9069753885269165,0.9144843220710754,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,21,0.22516515851020813,0.000857464037835598,0.994383692741394,0.9960450530052185,0.6673381328582764,0.9190290570259094,0.871213436126709,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,22,0.3882821500301361,0.0031022715847939253,0.9922428131103516,0.9920437335968018,0.7998409271240234,0.9178770184516907,0.8879729509353638,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,23,0.2577066719532013,0.0036536722909659147,0.9950687289237976,0.9946057796478271,0.8223402500152588,0.9201568365097046,0.9032905101776123,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,24,0.365329772233963,0.001818153541535139,0.9833848476409912,0.9832606911659241,0.8792648911476135,0.9102493524551392,0.9531297087669373,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,25,0.2736436724662781,0.002140854485332966,0.9892266392707825,0.9883547425270081,0.7392019629478455,0.9078634977340698,0.8893122673034668,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,26,0.3208525478839874,0.0012577902525663376,0.9819276928901672,0.9791791439056396,0.8010881543159485,0.9147571921348572,0.8924186825752258,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,27,0.30718663334846497,0.006394986063241959,0.9931448698043823,0.9942312240600586,0.6283582448959351,0.9121208190917969,0.835731029510498,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,28,0.5237584710121155,0.00544104166328907,0.9732655882835388,0.9685203433036804,0.821811854839325,0.9009006023406982,0.9172047972679138,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,29,0.5008974671363831,0.0055027371272444725,0.9770755767822266,0.9664212465286255,0.8719769716262817,0.9153963327407837,0.931566059589386,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,CDLB,B,100.0,3.0,10.0,test,9,30,0.2968319058418274,0.0049710809253156185,0.990372896194458,0.9915367960929871,0.8756704330444336,0.9054290056228638,0.964996337890625,1.0,1.0,0.0,0.0,0.0,0.0,0.0
